Date/Time,AC_1.4Status,AC_1.4TempSP,AC_1.4Temp,Bld81_RoofOATemp
27/01/2018 3:00:00 PM,On , 24.0, 29.4, 35.5
27/01/2018 2:45:00 PM,On , 24.0, 29.3, 34.9
27/01/2018 2:30:00 PM,On , 24.0, 29.3, 34.5
27/01/2018 2:15:00 PM,On , 24.0, 29.2, 34.2
27/01/2018 2:00:00 PM,On , 24.0, 29.2, 33.7
27/01/2018 1:45:00 PM,On , 24.0, 29.1, 33.8
27/01/2018 1:30:00 PM,On , 24.0, 29.1, 34.4
27/01/2018 1:15:00 PM,On , 24.0, 29.0, 33.6
27/01/2018 1:00:00 PM,On , 24.0, 29.0, 32.3
27/01/2018 12:45:00 PM,On , 24.0, 29.0, 32.5
27/01/2018 12:30:00 PM,On , 24.0, 28.9, 30.8
27/01/2018 12:15:00 PM,On , 24.0, 28.9, 31.5
27/01/2018 12:00:00 PM,On , 24.0, 28.8, 31.2
27/01/2018 11:45:00 AM,On , 24.0, 28.8, 29.5
27/01/2018 11:30:00 AM,On , 24.0, 28.7, 28.7
27/01/2018 11:15:00 AM,On , 24.0, 28.7, 27.4
27/01/2018 11:00:00 AM,On , 24.0, 28.6, 26.1
27/01/2018 10:45:00 AM,On , 24.0, 28.6, 26.8
27/01/2018 10:30:00 AM,On , 24.0, 28.5, 26.0
27/01/2018 10:15:00 AM,On , 24.0, 28.5, 26.1
27/01/2018 10:00:00 AM,On , 24.0, 28.4, 25.0
27/01/2018 9:45:00 AM,On , 24.0, 28.4, 25.0
27/01/2018 9:30:00 AM,On , 24.0, 28.3, 24.3
27/01/2018 9:15:00 AM,On , 24.0, 28.3, 24.4
27/01/2018 9:00:00 AM,On , 24.0, 28.3, 24.1
27/01/2018 8:45:00 AM,On , 24.0, 28.2, 23.3
27/01/2018 8:30:00 AM,On , 24.0, 28.2, 22.9
27/01/2018 8:15:00 AM,On , 24.0, 28.1, 22.9
27/01/2018 8:00:00 AM,On , 24.0, 28.1, 22.4
27/01/2018 7:45:00 AM,On , 24.0, 28.0, 22.1
27/01/2018 7:30:00 AM,On , 24.0, 28.0, 22.1
27/01/2018 7:15:00 AM,On , 24.0, 27.9, 21.8
27/01/2018 7:00:00 AM,On , 24.0, 27.9, 21.9
27/01/2018 6:45:00 AM,On , 24.0, 27.8, 21.6
27/01/2018 6:30:00 AM,On , 24.0, 27.8, 21.5
27/01/2018 6:15:00 AM,On , 24.0, 27.7, 21.7
27/01/2018 6:00:00 AM,On , 24.0, 27.7, 21.9
27/01/2018 5:45:00 AM,On , 24.0, 27.6, 22.0
27/01/2018 5:30:00 AM,On , 24.0, 27.6, 22.0
27/01/2018 5:15:00 AM,On , 24.0, 27.6, 22.0
27/01/2018 5:00:00 AM,On , 24.0, 27.5, 21.8
27/01/2018 4:45:00 AM,On , 24.0, 27.5, 22.1
27/01/2018 4:30:00 AM,On , 24.0, 27.4, 22.2
27/01/2018 4:15:00 AM,On , 24.0, 27.4, 22.7
27/01/2018 4:00:00 AM,On , 24.0, 27.3, 22.5
27/01/2018 3:45:00 AM,On , 24.0, 27.3, 22.6
27/01/2018 3:30:00 AM,On , 24.0, 27.2, 22.8
27/01/2018 3:15:00 AM,On , 24.0, 27.2, 22.9
27/01/2018 3:00:00 AM,On , 24.0, 27.1, 23.1
27/01/2018 2:45:00 AM,On , 24.0, 27.1, 23.0
27/01/2018 2:30:00 AM,On , 24.0, 27.0, 23.0
27/01/2018 2:15:00 AM,On , 24.0, 27.0, 22.9
27/01/2018 2:00:00 AM,On , 24.0, 26.9, 22.9
27/01/2018 1:45:00 AM,On , 24.0, 26.9, 23.2
27/01/2018 1:30:00 AM,On , 24.0, 26.9, 22.2
27/01/2018 1:15:00 AM,On , 24.0, 26.8, 23.1
27/01/2018 1:00:00 AM,On , 24.0, 26.8, 22.0
27/01/2018 12:45:00 AM,On , 24.0, 26.7, 22.6
27/01/2018 12:30:00 AM,On , 24.0, 26.7, 22.3
27/01/2018 12:15:00 AM,On , 24.0, 26.6, 22.3
27/01/2018 12:00:00 AM,On , 24.0, 26.6, 22.4
26/01/2018 11:45:00 PM,On , 24.0, 26.5, 22.5
26/01/2018 11:30:00 PM,On , 24.0, 26.5, 22.6
26/01/2018 11:15:00 PM,On , 24.0, 26.4, 22.7
26/01/2018 11:00:00 PM,On , 24.0, 26.4, 22.6
26/01/2018 10:45:00 PM,On , 24.0, 26.3, 22.5
26/01/2018 10:30:00 PM,On , 24.0, 26.3, 22.4
26/01/2018 10:15:00 PM,On , 24.0, 26.2, 22.1
26/01/2018 10:00:00 PM,On , 24.0, 26.2, 22.2
26/01/2018 9:45:00 PM,On , 24.0, 26.1, 22.3
26/01/2018 9:30:00 PM,On , 24.0, 26.1, 22.1
26/01/2018 9:15:00 PM,On , 24.0, 26.1, 22.1
26/01/2018 9:00:00 PM,On , 24.0, 26.0, 22.4
26/01/2018 8:45:00 PM,On , 24.0, 26.0, 22.5
26/01/2018 8:30:00 PM,On , 24.0, 25.9, 22.9
26/01/2018 8:15:00 PM,On , 24.0, 25.9, 22.9
26/01/2018 8:00:00 PM,On , 24.0, 25.8, 23.0
26/01/2018 7:45:00 PM,On , 24.0, 25.8, 23.0
26/01/2018 7:30:00 PM,On , 24.0, 25.7, 23.4
26/01/2018 7:15:00 PM,On , 24.0, 25.7, 24.5
26/01/2018 7:00:00 PM,On , 24.0, 25.6, 25.4
26/01/2018 6:45:00 PM,On , 24.0, 25.6, 25.7
26/01/2018 6:30:00 PM,On , 24.0, 25.5, 25.9
26/01/2018 6:15:00 PM,On , 24.0, 25.5, 26.4
26/01/2018 6:00:00 PM,On , 24.0, 25.4, 27.1
26/01/2018 5:45:00 PM,On , 24.0, 25.4, 27.4
26/01/2018 5:30:00 PM,On , 24.0, 25.4, 28.4
26/01/2018 5:15:00 PM,On , 24.0, 25.3, 29.1
26/01/2018 5:00:00 PM,On , 24.0, 25.3, 30.1
26/01/2018 4:45:00 PM,On , 24.0, 25.2, 30.7
26/01/2018 4:30:00 PM,On , 24.0, 25.2, 30.7
26/01/2018 4:15:00 PM,On , 24.0, 25.1, 30.7
26/01/2018 4:00:00 PM,On , 24.0, 25.1, 29.1
26/01/2018 3:45:00 PM,On , 24.0, 25.0, 29.6
26/01/2018 3:30:00 PM,On , 24.0, 25.0, 30.5
26/01/2018 3:15:00 PM,On , 24.0, 24.9, 30.5
26/01/2018 3:00:00 PM,On , 24.0, 24.9, 29.2
26/01/2018 2:45:00 PM,On , 24.0, 24.8, 29.7
26/01/2018 2:30:00 PM,On , 24.0, 24.8, 31.2
26/01/2018 2:15:00 PM,On , 24.0, 24.7, 32.6
26/01/2018 2:00:00 PM,On , 24.0, 24.7, 32.7
26/01/2018 1:45:00 PM,On , 24.0, 24.7, 33.4
26/01/2018 1:30:00 PM,On , 24.0, 24.6, 33.6
26/01/2018 1:15:00 PM,On , 24.0, 24.6, 32.3
26/01/2018 1:00:00 PM,On , 24.0, 24.5, 30.2
26/01/2018 12:45:00 PM,On , 24.0, 24.5, 31.5
26/01/2018 12:30:00 PM,On , 24.0, 24.4, 31.2
26/01/2018 12:15:00 PM,On , 24.0, 24.4, 30.3
26/01/2018 12:00:00 PM,On , 24.0, 24.3, 29.5
26/01/2018 11:45:00 AM,On , 24.0, 24.3, 27.7
26/01/2018 11:30:00 AM,On , 24.0, 24.2, 27.7
26/01/2018 11:15:00 AM,On , 24.0, 24.2, 26.7
26/01/2018 11:00:00 AM,On , 24.0, 24.1, 26.7
26/01/2018 10:45:00 AM,On , 24.0, 24.1, 25.6
26/01/2018 10:30:00 AM,On , 24.0, 24.0, 25.4
26/01/2018 10:15:00 AM,On , 24.0, 24.0, 24.4
26/01/2018 10:00:00 AM,On , 24.0, 24.0, 24.3
26/01/2018 9:45:00 AM,On , 24.0, 24.0, 24.0
26/01/2018 9:30:00 AM,On , 24.0, 24.0, 23.5
26/01/2018 9:15:00 AM,On , 24.0, 24.0, 23.0
26/01/2018 9:00:00 AM,On , 24.0, 24.0, 22.7
26/01/2018 8:45:00 AM,On , 24.0, 24.0, 22.4
26/01/2018 8:30:00 AM,On , 24.0, 24.4, 22.4
26/01/2018 8:15:00 AM,On , 24.0, 24.8, 22.4
26/01/2018 8:00:00 AM,On , 24.0, 24.8, 22.6
26/01/2018 7:45:00 AM,On , 24.0, 25.2, 22.6
26/01/2018 7:30:00 AM,On , 24.0, 25.6, 21.8
26/01/2018 7:15:00 AM,On , 24.0, 26.0, 21.6
26/01/2018 7:00:00 AM,On , 24.0, 26.4, 21.4
26/01/2018 6:45:00 AM,On , 24.0, 28.1, 22.0
26/01/2018 6:30:00 AM,On , 24.0, 28.5, 21.8
26/01/2018 6:15:00 AM,On , 24.0, 28.9, 21.7
26/01/2018 6:00:00 AM,On , 24.0, 28.9, 22.3
26/01/2018 5:45:00 AM,On , 24.0, 28.9, 22.2
26/01/2018 5:30:00 AM,On , 24.0, 28.9, 23.1
26/01/2018 5:15:00 AM,On , 24.0, 28.9, 22.3
26/01/2018 5:00:00 AM,On , 24.0, 28.9, 22.8
26/01/2018 4:45:00 AM,On , 24.0, 28.9, 22.5
26/01/2018 4:30:00 AM,On , 24.0, 28.9, 22.3
26/01/2018 4:15:00 AM,On , 24.0, 28.9, 22.1
26/01/2018 4:00:00 AM,On , 24.0, 28.9, 22.4
26/01/2018 3:45:00 AM,On , 24.0, 28.9, 21.8
26/01/2018 3:30:00 AM,On , 24.0, 28.9, 21.5
26/01/2018 3:15:00 AM,On , 24.0, 28.9, 21.7
26/01/2018 3:00:00 AM,On , 24.0, 29.3, 21.5
26/01/2018 2:45:00 AM,On , 24.0, 29.3, 21.8
26/01/2018 2:30:00 AM,On , 24.0, 29.3, 21.4
26/01/2018 2:15:00 AM,On , 24.0, 29.3, 22.2
26/01/2018 2:00:00 AM,On , 24.0, 29.3, 22.3
26/01/2018 1:45:00 AM,On , 24.0, 29.3, 21.9
26/01/2018 1:30:00 AM,On , 24.0, 29.3, 22.9
26/01/2018 1:15:00 AM,On , 24.0, 29.3, 21.8
26/01/2018 1:00:00 AM,On , 24.0, 29.3, 22.2
26/01/2018 12:45:00 AM,On , 24.0, 29.3, 22.2
26/01/2018 12:30:00 AM,On , 24.0, 29.3, 23.3
26/01/2018 12:15:00 AM,On , 24.0, 29.3, 22.8
26/01/2018 12:00:00 AM,On , 24.0, 29.3, 22.1
25/01/2018 11:45:00 PM,On , 24.0, 29.7, 22.5
25/01/2018 11:30:00 PM,On , 24.0, 29.7, 22.3
25/01/2018 11:15:00 PM,On , 24.0, 29.7, 22.6
25/01/2018 11:00:00 PM,On , 24.0, 29.7, 23.5
25/01/2018 10:45:00 PM,On , 24.0, 29.7, 22.6
25/01/2018 10:30:00 PM,On , 24.0, 29.7, 23.2
25/01/2018 10:15:00 PM,On , 24.0, 29.7, 23.7
25/01/2018 10:00:00 PM,On , 24.0, 29.7, 23.7
25/01/2018 9:45:00 PM,On , 24.0, 29.7, 25.6
25/01/2018 9:30:00 PM,On , 24.0, 29.7, 24.8
25/01/2018 9:15:00 PM,On , 24.0, 29.7, 24.8
25/01/2018 9:00:00 PM,On , 24.0, 29.7, 25.1
25/01/2018 8:45:00 PM,On , 24.0, 29.7, 25.4
25/01/2018 8:30:00 PM,On , 24.0, 29.7, 25.4
25/01/2018 8:15:00 PM,On , 24.0, 29.3, 26.2
25/01/2018 8:00:00 PM,On , 24.0, 29.3, 26.6
25/01/2018 7:45:00 PM,On , 24.0, 28.9, 26.9
25/01/2018 7:30:00 PM,On , 24.0, 28.9, 26.9
25/01/2018 7:15:00 PM,On , 24.0, 28.9, 27.2
25/01/2018 7:00:00 PM,On , 24.0, 28.5, 27.4
25/01/2018 6:45:00 PM,On , 24.0, 28.1, 29.1
25/01/2018 6:30:00 PM,On , 24.0, 27.6, 29.3
25/01/2018 6:15:00 PM,On , 24.0, 27.6, 30.3
25/01/2018 6:00:00 PM,On , 24.0, 27.2, 31.2
25/01/2018 5:45:00 PM,On , 24.0, 26.8, 31.8
25/01/2018 5:30:00 PM,On , 24.0, 26.0, 32.4
25/01/2018 5:15:00 PM,On , 24.0, 25.6, 32.5
25/01/2018 5:00:00 PM,On , 24.0, 25.2, 34.4
25/01/2018 4:45:00 PM,On , 24.0, 25.2, 33.1
25/01/2018 4:30:00 PM,On , 24.0, 25.2, 32.0
25/01/2018 4:15:00 PM,On , 24.0, 25.2, 31.4
25/01/2018 4:00:00 PM,On , 24.0, 25.2, 31.0
25/01/2018 3:45:00 PM,On , 24.0, 25.2, 30.9
25/01/2018 3:30:00 PM,On , 24.0, 25.2, 30.9
25/01/2018 3:15:00 PM,On , 24.0, 25.6, 31.8
25/01/2018 3:00:00 PM,On , 24.0, 25.6, 31.5
25/01/2018 2:45:00 PM,On , 24.0, 25.6, 31.0
25/01/2018 2:30:00 PM,On , 24.0, 25.6, 31.0
25/01/2018 2:15:00 PM,On , 24.0, 25.6, 31.6
25/01/2018 2:00:00 PM,On , 24.0, 25.6, 31.3
25/01/2018 1:45:00 PM,On , 24.0, 25.2, 30.8
25/01/2018 1:30:00 PM,On , 24.0, 25.2, 30.9
25/01/2018 1:15:00 PM,On , 24.0, 25.2, 30.6
25/01/2018 1:00:00 PM,On , 24.0, 25.2, 31.0
25/01/2018 12:45:00 PM,On , 24.0, 24.8, 29.9
25/01/2018 12:30:00 PM,On , 24.0, 25.2, 29.0
25/01/2018 12:15:00 PM,On , 24.0, 24.8, 29.9
25/01/2018 12:00:00 PM,On , 24.0, 24.8, 29.1
25/01/2018 11:45:00 AM,On , 24.0, 24.8, 25.8
25/01/2018 11:30:00 AM,On , 24.0, 24.8, 24.3
25/01/2018 11:15:00 AM,On , 24.0, 24.8, 24.6
25/01/2018 11:00:00 AM,On , 24.0, 24.4, 24.2
25/01/2018 10:45:00 AM,On , 24.0, 24.4, 23.4
25/01/2018 10:30:00 AM,On , 24.0, 24.4, 22.6
25/01/2018 10:15:00 AM,On , 24.0, 24.4, 22.1
25/01/2018 10:00:00 AM,On , 24.0, 24.0, 20.9
25/01/2018 9:45:00 AM,On , 24.0, 24.0, 20.6
25/01/2018 9:30:00 AM,On , 24.0, 24.0, 21.3
25/01/2018 9:15:00 AM,On , 24.0, 24.0, 20.3
25/01/2018 9:00:00 AM,On , 24.0, 24.0, 19.4
25/01/2018 8:45:00 AM,On , 24.0, 24.0, 19.3
25/01/2018 8:30:00 AM,On , 24.0, 24.0, 20.1
25/01/2018 8:15:00 AM,On , 24.0, 24.0, 19.2
25/01/2018 8:00:00 AM,On , 24.0, 24.0, 18.5
25/01/2018 7:45:00 AM,On , 24.0, 24.4, 18.7
25/01/2018 7:30:00 AM,On , 24.0, 24.8, 19.2
25/01/2018 7:15:00 AM,On , 24.0, 24.8, 19.0
25/01/2018 7:00:00 AM,On , 24.0, 25.2, 19.5
25/01/2018 6:45:00 AM,Off, 24.0, 27.2, 19.2
25/01/2018 6:30:00 AM,Off, 24.0, 27.6, 19.2
25/01/2018 6:15:00 AM,Off, 24.0, 28.1, 19.2
25/01/2018 6:00:00 AM,Off, 24.0, 28.1, 18.9
25/01/2018 5:45:00 AM,Off, 24.0, 27.6, 19.1
25/01/2018 5:30:00 AM,Off, 24.0, 27.6, 19.8
25/01/2018 5:15:00 AM,Off, 24.0, 27.6, 19.2
25/01/2018 5:00:00 AM,Off, 24.0, 27.6, 18.8
25/01/2018 4:45:00 AM,Off, 24.0, 27.6, 19.0
25/01/2018 4:30:00 AM,Off, 24.0, 27.6, 19.2
25/01/2018 4:15:00 AM,Off, 24.0, 27.6, 19.1
25/01/2018 4:00:00 AM,Off, 24.0, 28.1, 19.0
25/01/2018 3:45:00 AM,Off, 24.0, 28.1, 18.6
25/01/2018 3:30:00 AM,Off, 24.0, 28.1, 18.7
25/01/2018 3:15:00 AM,Off, 24.0, 28.1, 18.7
25/01/2018 3:00:00 AM,Off, 24.0, 28.1, 18.5
25/01/2018 2:45:00 AM,Off, 24.0, 28.1, 18.4
25/01/2018 2:30:00 AM,Off, 24.0, 28.1, 18.5
25/01/2018 2:15:00 AM,Off, 24.0, 28.1, 18.9
25/01/2018 2:00:00 AM,Off, 24.0, 27.6, 19.1
25/01/2018 1:45:00 AM,Off, 24.0, 27.6, 19.3
25/01/2018 1:30:00 AM,Off, 24.0, 27.6, 19.4
25/01/2018 1:15:00 AM,Off, 24.0, 27.6, 19.2
25/01/2018 1:00:00 AM,Off, 24.0, 27.6, 19.4
25/01/2018 12:45:00 AM,Off, 24.0, 27.6, 19.4
25/01/2018 12:30:00 AM,Off, 24.0, 27.6, 19.5
25/01/2018 12:15:00 AM,Off, 24.0, 27.6, 19.7
25/01/2018 12:00:00 AM,Off, 24.0, 27.6, 20.0
24/01/2018 11:45:00 PM,Off, 24.0, 28.1, 19.6
24/01/2018 11:30:00 PM,Off, 24.0, 28.1, 19.4
24/01/2018 11:15:00 PM,Off, 24.0, 28.1, 19.5
24/01/2018 11:00:00 PM,Off, 24.0, 28.1, 19.3
24/01/2018 10:45:00 PM,Off, 24.0, 28.1, 19.7
24/01/2018 10:30:00 PM,Off, 24.0, 28.1, 19.8
24/01/2018 10:15:00 PM,Off, 24.0, 28.5, 20.0
24/01/2018 10:00:00 PM,Off, 24.0, 28.5, 20.2
24/01/2018 9:45:00 PM,Off, 24.0, 28.5, 20.3
24/01/2018 9:30:00 PM,Off, 24.0, 28.5, 20.1
24/01/2018 9:15:00 PM,Off, 24.0, 28.5, 20.5
24/01/2018 9:00:00 PM,Off, 24.0, 28.5, 20.4
24/01/2018 8:45:00 PM,Off, 24.0, 28.5, 20.7
24/01/2018 8:30:00 PM,Off, 24.0, 28.5, 21.1
24/01/2018 8:15:00 PM,Off, 24.0, 28.5, 21.4
24/01/2018 8:00:00 PM,Off, 24.0, 28.5, 21.8
24/01/2018 7:45:00 PM,Off, 24.0, 28.1, 22.3
24/01/2018 7:30:00 PM,Off, 24.0, 28.1, 23.1
24/01/2018 7:15:00 PM,Off, 24.0, 28.1, 23.6
24/01/2018 7:00:00 PM,Off, 24.0, 27.6, 24.1
24/01/2018 6:45:00 PM,Off, 24.0, 27.2, 24.8
24/01/2018 6:30:00 PM,Off, 24.0, 27.2, 25.5
24/01/2018 6:15:00 PM,Off, 24.0, 27.2, 26.1
24/01/2018 6:00:00 PM,Off, 24.0, 27.1, 27.1
24/01/2018 5:45:00 PM,Off, 24.0, 27.1, 26.8
24/01/2018 5:30:00 PM,On , 24.0, 27.1, 28.5
24/01/2018 5:15:00 PM,On , 24.0, 27.1, 27.9
24/01/2018 5:00:00 PM,On , 24.0, 27.0, 27.9
24/01/2018 4:45:00 PM,On , 24.0, 27.0, 28.4
24/01/2018 4:30:00 PM,On , 24.0, 27.0, 28.0
24/01/2018 4:15:00 PM,On , 24.0, 27.0, 27.9
24/01/2018 4:00:00 PM,On , 24.0, 27.0, 28.1
24/01/2018 3:45:00 PM,On , 24.0, 26.9, 27.7
24/01/2018 3:30:00 PM,On , 24.0, 26.9, 27.5
24/01/2018 3:15:00 PM,On , 24.0, 26.9, 27.6
24/01/2018 3:00:00 PM,On , 24.0, 26.9, 26.9
24/01/2018 2:45:00 PM,On , 24.0, 26.9, 27.4
24/01/2018 2:30:00 PM,On , 24.0, 26.8, 27.3
24/01/2018 2:15:00 PM,On , 24.0, 26.8, 26.5
24/01/2018 2:00:00 PM,On , 24.0, 26.8, 26.8
24/01/2018 1:45:00 PM,On , 24.0, 26.8, 27.4
24/01/2018 1:30:00 PM,On , 24.0, 26.7, 27.1
24/01/2018 1:15:00 PM,On , 24.0, 26.7, 27.3
24/01/2018 1:00:00 PM,On , 24.0, 26.7, 26.2
24/01/2018 12:45:00 PM,On , 24.0, 26.7, 27.5
24/01/2018 12:30:00 PM,On , 24.0, 26.7, 26.6
24/01/2018 12:15:00 PM,On , 24.0, 26.6, 25.2
24/01/2018 12:00:00 PM,On , 24.0, 26.6, 24.8
24/01/2018 11:45:00 AM,On , 24.0, 26.6, 23.3
24/01/2018 11:30:00 AM,On , 24.0, 26.6, 22.3
24/01/2018 11:15:00 AM,On , 24.0, 26.5, 21.6
24/01/2018 11:00:00 AM,On , 24.0, 26.5, 21.7
24/01/2018 10:45:00 AM,On , 24.0, 26.5, 21.0
24/01/2018 10:30:00 AM,On , 24.0, 26.5, 20.6
24/01/2018 10:15:00 AM,On , 24.0, 26.5, 21.0
24/01/2018 10:00:00 AM,On , 24.0, 26.4, 20.9
24/01/2018 9:45:00 AM,On , 24.0, 26.4, 20.3
24/01/2018 9:30:00 AM,On , 24.0, 26.4, 19.7
24/01/2018 9:15:00 AM,On , 24.0, 26.4, 19.6
24/01/2018 9:00:00 AM,On , 24.0, 26.3, 19.3
24/01/2018 8:45:00 AM,On , 24.0, 26.3, 18.7
24/01/2018 8:30:00 AM,On , 24.0, 26.3, 18.3
24/01/2018 8:15:00 AM,On , 24.0, 26.3, 17.7
24/01/2018 8:00:00 AM,On , 24.0, 26.3, 17.4
24/01/2018 7:45:00 AM,On , 24.0, 26.2, 17.4
24/01/2018 7:30:00 AM,On , 24.0, 26.2, 17.0
24/01/2018 7:15:00 AM,On , 24.0, 26.2, 16.9
24/01/2018 7:00:00 AM,On , 24.0, 26.2, 16.5
24/01/2018 6:45:00 AM,Off, 24.0, 26.1, 16.3
24/01/2018 6:30:00 AM,Off, 24.0, 26.1, 16.2
24/01/2018 6:15:00 AM,Off, 24.0, 26.1, 16.1
24/01/2018 6:00:00 AM,Off, 24.0, 26.1, 16.3
24/01/2018 5:45:00 AM,Off, 24.0, 26.1, 16.3
24/01/2018 5:30:00 AM,Off, 24.0, 26.0, 16.5
24/01/2018 5:15:00 AM,Off, 24.0, 26.0, 16.5
24/01/2018 5:00:00 AM,Off, 24.0, 26.0, 16.4
24/01/2018 4:45:00 AM,Off, 24.0, 26.0, 16.6
24/01/2018 4:30:00 AM,Off, 24.0, 26.0, 16.7
24/01/2018 4:15:00 AM,Off, 24.0, 25.9, 16.4
24/01/2018 4:00:00 AM,Off, 24.0, 25.9, 17.0
24/01/2018 3:45:00 AM,Off, 24.0, 25.9, 17.0
24/01/2018 3:30:00 AM,Off, 24.0, 25.9, 17.3
24/01/2018 3:15:00 AM,Off, 24.0, 25.8, 17.3
24/01/2018 3:00:00 AM,Off, 24.0, 25.8, 17.4
24/01/2018 2:45:00 AM,Off, 24.0, 25.8, 17.5
24/01/2018 2:30:00 AM,Off, 24.0, 25.8, 17.4
24/01/2018 2:15:00 AM,Off, 24.0, 25.8, 17.6
24/01/2018 2:00:00 AM,Off, 24.0, 25.7, 17.7
24/01/2018 1:45:00 AM,Off, 24.0, 25.7, 17.9
24/01/2018 1:30:00 AM,Off, 24.0, 25.7, 18.0
24/01/2018 1:15:00 AM,Off, 24.0, 25.7, 18.1
24/01/2018 1:00:00 AM,Off, 24.0, 25.6, 18.2
24/01/2018 12:45:00 AM,Off, 24.0, 25.6, 18.3
24/01/2018 12:30:00 AM,Off, 24.0, 25.6, 18.3
24/01/2018 12:15:00 AM,Off, 24.0, 25.6, 18.3
24/01/2018 12:00:00 AM,Off, 24.0, 25.6, 18.5
23/01/2018 11:45:00 PM,Off, 24.0, 25.5, 18.7
23/01/2018 11:30:00 PM,Off, 24.0, 25.5, 19.0
23/01/2018 11:15:00 PM,Off, 24.0, 25.5, 19.0
23/01/2018 11:00:00 PM,Off, 24.0, 25.5, 19.0
23/01/2018 10:45:00 PM,Off, 24.0, 25.5, 19.3
23/01/2018 10:30:00 PM,Off, 24.0, 25.4, 19.3
23/01/2018 10:15:00 PM,Off, 24.0, 25.4, 19.5
23/01/2018 10:00:00 PM,Off, 24.0, 25.4, 19.6
23/01/2018 9:45:00 PM,Off, 24.0, 25.4, 19.7
23/01/2018 9:30:00 PM,Off, 24.0, 25.3, 20.0
23/01/2018 9:15:00 PM,Off, 24.0, 25.3, 20.3
23/01/2018 9:00:00 PM,Off, 24.0, 25.3, 20.5
23/01/2018 8:45:00 PM,Off, 24.0, 25.3, 21.2
23/01/2018 8:30:00 PM,Off, 24.0, 25.3, 21.7
23/01/2018 8:15:00 PM,Off, 24.0, 25.2, 22.4
23/01/2018 8:00:00 PM,Off, 24.0, 25.2, 23.0
23/01/2018 7:45:00 PM,Off, 24.0, 25.2, 23.7
23/01/2018 7:30:00 PM,Off, 24.0, 25.2, 24.0
23/01/2018 7:15:00 PM,Off, 24.0, 25.1, 24.4
23/01/2018 7:00:00 PM,Off, 24.0, 25.1, 25.1
23/01/2018 6:45:00 PM,Off, 24.0, 25.1, 25.4
23/01/2018 6:30:00 PM,Off, 24.0, 25.1, 25.4
23/01/2018 6:15:00 PM,Off, 24.0, 25.1, 25.6
23/01/2018 6:00:00 PM,Off, 24.0, 25.0, 25.7
23/01/2018 5:45:00 PM,Off, 24.0, 25.0, 27.2
23/01/2018 5:30:00 PM,On , 24.0, 25.0, 27.5
23/01/2018 5:15:00 PM,On , 24.0, 25.0, 27.7
23/01/2018 5:00:00 PM,On , 24.0, 24.9, 27.5
23/01/2018 4:45:00 PM,On , 24.0, 24.9, 28.3
23/01/2018 4:30:00 PM,On , 24.0, 24.9, 28.4
23/01/2018 4:15:00 PM,On , 24.0, 24.9, 28.1
23/01/2018 4:00:00 PM,On , 24.0, 24.9, 27.9
23/01/2018 3:45:00 PM,On , 24.0, 24.8, 27.4
23/01/2018 3:30:00 PM,On , 24.0, 24.8, 27.6
23/01/2018 3:15:00 PM,On , 24.0, 24.8, 27.3
23/01/2018 3:00:00 PM,On , 24.0, 24.8, 26.9
23/01/2018 2:45:00 PM,On , 24.0, 24.8, 27.2
23/01/2018 2:30:00 PM,On , 24.0, 24.7, 26.6
23/01/2018 2:15:00 PM,On , 24.0, 24.7, 26.6
23/01/2018 2:00:00 PM,On , 24.0, 24.7, 26.9
23/01/2018 1:45:00 PM,On , 24.0, 24.7, 26.7
23/01/2018 1:30:00 PM,On , 24.0, 24.6, 26.9
23/01/2018 1:15:00 PM,On , 24.0, 24.6, 26.3
23/01/2018 1:00:00 PM,On , 24.0, 24.6, 26.7
23/01/2018 12:45:00 PM,On , 24.0, 24.6, 26.2
23/01/2018 12:30:00 PM,On , 24.0, 24.6, 25.3
23/01/2018 12:15:00 PM,On , 24.0, 24.5, 25.7
23/01/2018 12:00:00 PM,On , 24.0, 24.5, 24.3
23/01/2018 11:45:00 AM,On , 24.0, 24.5, 23.8
23/01/2018 11:30:00 AM,On , 24.0, 24.5, 22.7
23/01/2018 11:15:00 AM,On , 24.0, 24.4, 21.6
23/01/2018 11:00:00 AM,On , 24.0, 24.4, 21.4
23/01/2018 10:45:00 AM,On , 24.0, 24.4, 20.9
23/01/2018 10:30:00 AM,On , 24.0, 24.4, 20.3
23/01/2018 10:15:00 AM,On , 24.0, 24.4, 20.5
23/01/2018 10:00:00 AM,On , 24.0, 24.0, 20.7
23/01/2018 9:45:00 AM,On , 24.0, 24.0, 20.6
23/01/2018 9:30:00 AM,On , 24.0, 24.0, 20.2
23/01/2018 9:15:00 AM,On , 24.0, 23.6, 19.9
23/01/2018 9:00:00 AM,On , 24.0, 23.6, 19.9
23/01/2018 8:45:00 AM,On , 24.0, 24.0, 19.6
23/01/2018 8:30:00 AM,On , 24.0, 23.6, 19.3
23/01/2018 8:15:00 AM,On , 24.0, 24.0, 19.0
23/01/2018 8:00:00 AM,On , 24.0, 24.0, 18.9
23/01/2018 7:45:00 AM,On , 24.0, 24.4, 18.9
23/01/2018 7:30:00 AM,On , 24.0, 24.8, 18.9
23/01/2018 7:15:00 AM,On , 24.0, 24.8, 18.6
23/01/2018 7:00:00 AM,On , 24.0, 25.6, 18.4
23/01/2018 6:45:00 AM,On , 24.0, 27.2, 18.5
23/01/2018 6:30:00 AM,On , 24.0, 27.6, 18.4
